BenchTaxonName,BenchTaxonNameReferenceCode,TaxonConceptState,BiologicalCommunity,AlgalGroup,BenchTaxonProvisional,BenchTaxonHybrid,BU_ID,NADED_ID,BiodataTaxonName,BiodataCommonName,BiodataShortName,BiodataTaxonProvisional,BiodataTaxonHybrid,PublishedTaxonName,PublishedTaxonAuthority,ITIS_TSN,ITIS_MatchCode,PublishedSortOrder,PublishedTaxonLevel,ScientificName,Phylum,Subphylum,Superclass,Class,Subclass,Infraclass,Superorder,Order_,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Subgenus,Species,Subspecies,Variety,Form,TaxonVersionNumber
Pagastia,"Epler, 2001",Current,Invertebrates,"",N,N,"Pagastia sp. sensu Epler, 2001","",Pagastia,"",Pagas_2375,N,N,Pagastia,"",128401,Automated Exact Match,2007395,Genus,Pagastia,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Pagastia,"","","","","",16.4
Pagastia sp. A,"D. Goldhammer, written commun., 1996",Current,Invertebrates,"",Y,N,"Pagastia sp. A sensu D. Goldhammer, written commun., 1996","",Pagastia,"",Pagas_2375,N,N,Pagastia,"",128401,Automated Exact Match,2007396,Genus,Pagastia,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Pagastia,"","","","","",16.4
"Pagastia sp. A (sensu Goldhammer, 1996)","",Current,Invertebrates,"",Y,N,"Pagastia sp. A (sensu Goldhammer, 1996)","",Pagastia,"",Pagas_2375,N,N,Pagastia,"",128401,Automated Exact Match,2007397,Genus,Pagastia,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Pagastia,"","","","","",16.4
Pagastia orthogonia,"",Current,Invertebrates,"",N,N,Pagastia orthogonia Oliver,"",Pagastia orthogonia,"","",N,N,Pagastia orthogonia,Oliver,128402,exact match,2007398,Species,Pagastia orthogonia Oliver,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Pagastia,"",Pagastia orthogonia,"","","",16.4
Pagastia orthogonia,"Epler, 2001",Current,Invertebrates,"",N,N,"Pagastia orthogonia Oliver sensu Epler, 2001","",Pagastia orthogonia,"","",N,N,Pagastia orthogonia,Oliver,128402,exact match,2007399,Species,Pagastia orthogonia Oliver,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Pagastia,"",Pagastia orthogonia,"","","",16.4
Pagastia partica,"",Current,Invertebrates,"",N,N,Pagastia partica (Roback),"",Pagastia partica,"",Pa_part780,N,N,Pagastia partica,(Roback),128403,Automated Exact Match,2007400,Species,Pagastia partica (Roback),Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Pagastia,"",Pagastia partica,"","","",16.4
Potthastia,"",Current,Invertebrates,"",N,N,Potthastia sp.,"",Potthastia,"",Potth_2376,N,N,Potthastia,Kieffer,128408,exact match,2007401,Genus,Potthastia Kieffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"","","","","",16.4
Potthastia,"Ferrington and others, 2008",Current,Invertebrates,"",N,N,"Potthastia sp. sensu Ferrington and others, 2008","",Potthastia,"",Potth_2376,N,N,Potthastia,Kieffer,128408,exact match,2007402,Genus,Potthastia Kieffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"","","","","",16.4
Potthastia,"Epler, 2001",Current,Invertebrates,"",N,N,"Potthastia sp. sensu Epler, 2001","",Potthastia,"",Potth_2376,N,N,Potthastia,Kieffer,128408,exact match,2007403,Genus,Potthastia Kieffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"","","","","",16.4
Potthastia gaedii group,"",Current,Invertebrates,"",Y,N,Potthastia gaedii group,"",Potthastia gaedii group,"",Potth_2793,Y,N,Potthastia,Kieffer,128408,exact match,2007404,Genus,Potthastia Kieffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"","","","","",16.4
Potthastia gaedii group,"Epler, 2001",Current,Invertebrates,"",Y,N,"Potthastia gaedii group sensu Epler, 2001","",Potthastia gaedii group,"",Potth_2793,Y,N,Potthastia,Kieffer,128408,exact match,2007405,Genus,Potthastia Kieffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"","","","","",16.4
Potthastia gaedii group,"Sæther and Andersen, 2013",Current,Invertebrates,"",Y,N,"Potthastia gaedii group sensu Sæther and Andersen, 2013","",Potthastia gaedii group,"",Potth_2793,Y,N,Potthastia,Kieffer,128408,exact match,2007406,Genus,Potthastia Kieffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"","","","","",16.4
Potthastia gaedii group,"Saether and Andersen, 2013",Current,Invertebrates,"",Y,N,"Potthastia gaedii group sensu Saether and Andersen, 2013","",Potthastia gaedii group,"",Potth_2793,Y,N,Potthastia,Kieffer,128408,exact match,2007407,Genus,Potthastia Kieffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"","","","","",16.4
Potthastia longimana group,"",Deprecated,Invertebrates,"",Y,N,Potthastia longimana group,"",Potthastia longimana group,"","",Y,N,Potthastia,Kieffer,128408,exact match,2007408,Genus,Potthastia Kieffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"","","","","",16.4
Potthastia longimana group,"Epler, 2001",Deprecated,Invertebrates,"",Y,N,"Potthastia longimana group sensu Epler, 2001","",Potthastia longimana group,"","",Y,N,Potthastia,Kieffer,128408,exact match,2007409,Genus,Potthastia Kieffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"","","","","",16.4
Potthastia longimanus group,"",Current,Invertebrates,"",Y,N,Potthastia longimanus group,"",Potthastia longimana group,"","",Y,N,Potthastia,Kieffer,128408,exact match,2007410,Genus,Potthastia Kieffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"","","","","",16.4
Potthastia longimanus group,"Epler, 2001",Retired,Invertebrates,"",Y,N,"Potthastia longimanus group sensu Epler, 2001","",Potthastia longimana group,"","",Y,N,Potthastia,Kieffer,128408,exact match,2007411,Genus,Potthastia Kieffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"","","","","",16.4
Potthastia longimanus group,"Sæther and Andersen, 2013",Current,Invertebrates,"",Y,N,"Potthastia longimanus group sensu Sæther and Andersen, 2013","",Potthastia longimana group,"","",Y,N,Potthastia,Kieffer,128408,exact match,2007412,Genus,Potthastia Kieffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"","","","","",16.4
Potthastia longimanus group,"Saether and Andersen, 2013",Current,Invertebrates,"",Y,N,"Potthastia longimanus group sensu Saether and Andersen, 2013","",Potthastia longimana group,"","",Y,N,Potthastia,Kieffer,128408,exact match,2007413,Genus,Potthastia Kieffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"","","","","",16.4
Potthastia gaedii,"",Current,Invertebrates,"",N,N,Potthastia gaedii (Meigen),"",Potthastia gaedii,"","",N,N,Potthastia gaedii,(Meigen),128409,exact match,2007414,Species,Potthastia gaedii (Meigen),Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"",Potthastia gaedii,"","","",16.4
Potthastia longimana,"",Deprecated,Invertebrates,"",N,N,Potthastia longimana Keiffer,"",Potthastia longimana,"","",N,N,Potthastia longimana,Keiffer,128412,exact match,2007415,Species,Potthastia longimana Keiffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"",Potthastia longimana,"","","",16.4
Potthastia longimana,"Epler, 2001",Deprecated,Invertebrates,"",N,N,"Potthastia longimana Keiffer sensu Epler, 2001","",Potthastia longimana,"","",N,N,Potthastia longimana,Keiffer,128412,exact match,2007416,Species,Potthastia longimana Keiffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"",Potthastia longimana,"","","",16.4
Potthastia longimanus,"",Current,Invertebrates,"",N,N,Potthastia longimanus Keiffer,"",Potthastia longimana,"","",N,N,Potthastia longimana,Keiffer,128412,exact match,2007417,Species,Potthastia longimana Keiffer,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Potthastia,"",Potthastia longimana,"","","",16.4
Pseudodiamesa,"",Current,Invertebrates,"",N,N,Pseudodiamesa sp.,"",Pseudodiamesa,"",Pseud_2377,N,N,Pseudodiamesa,"",128416,Automated Exact Match,2007418,Genus,Pseudodiamesa,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Pseudodiamesa,"","","","","",16.4
Pseudodiamesa,"Ferrington and others, 2008",Current,Invertebrates,"",N,N,"Pseudodiamesa sp. sensu Ferrington and others, 2008","",Pseudodiamesa,"",Pseud_2377,N,N,Pseudodiamesa,"",128416,Automated Exact Match,2007419,Genus,Pseudodiamesa,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Pseudodiamesa,"","","","","",16.4
Pseudodiamesa,"Epler, 2001",Current,Invertebrates,"",N,N,"Pseudodiamesa sp. sensu Epler, 2001","",Pseudodiamesa,"",Pseud_2377,N,N,Pseudodiamesa,"",128416,Automated Exact Match,2007420,Genus,Pseudodiamesa,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Pseudodiamesa,"","","","","",16.4
Pseudokiefferiella,"",Current,Invertebrates,"",N,N,Pseudokiefferiella sp.,"",Pseudokiefferiella,"",Pseud_2378,N,N,Pseudokiefferiella,"",128423,Automated Exact Match,2007421,Genus,Pseudokiefferiella,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Pseudokiefferiella,"","","","","",16.4
Pseudokiefferiella,"Ferrington and others, 2008",Current,Invertebrates,"",N,N,"Pseudokiefferiella sp. sensu Ferrington and others, 2008","",Pseudokiefferiella,"",Pseud_2378,N,N,Pseudokiefferiella,"",128423,Automated Exact Match,2007422,Genus,Pseudokiefferiella,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Pseudokiefferiella,"","","","","",16.4
Pseudokiefferiella parva,"",Current,Invertebrates,"",N,N,Pseudokiefferiella parva (Edwards),"",Pseudokiefferiella parva,"","",N,N,Pseudokiefferiella parva,"(Edwards, 1932)",128424,exact match,2007423,Species,"Pseudokiefferiella parva (Edwards, 1932)",Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Pseudokiefferiella,"",Pseudokiefferiella parva,"","","",16.4
Sympotthastia,"",Current,Invertebrates,"",N,N,Sympotthastia sp.,"",Sympotthastia,"",Sympo_2379,N,N,Sympotthastia,"",128426,Automated Exact Match,2007424,Genus,Sympotthastia,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Sympotthastia,"","","","","",16.4
Sympotthastia,"Ferrington and others, 2008",Current,Invertebrates,"",N,N,"Sympotthastia sp. sensu Ferrington and others, 2008","",Sympotthastia,"",Sympo_2379,N,N,Sympotthastia,"",128426,Automated Exact Match,2007425,Genus,Sympotthastia,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Sympotthastia,"","","","","",16.4
Sympotthastia,"Epler, 2001",Current,Invertebrates,"",N,N,"Sympotthastia sp. sensu Epler, 2001","",Sympotthastia,"",Sympo_2379,N,N,Sympotthastia,"",128426,Automated Exact Match,2007426,Genus,Sympotthastia,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Sympotthastia,"","","","","",16.4
Syndiamesa,"",Current,Invertebrates,"",N,N,Syndiamesa sp.,"",Syndiamesa,"",Syndi_2380,N,N,Syndiamesa,"",128429,Automated Exact Match,2007427,Genus,Syndiamesa,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Syndiamesa,"","","","","",16.4
Syndiamesa,"Ferrington and others, 2008",Current,Invertebrates,"",N,N,"Syndiamesa sp. sensu Ferrington and others, 2008","",Syndiamesa,"",Syndi_2380,N,N,Syndiamesa,"",128429,Automated Exact Match,2007428,Genus,Syndiamesa,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Diamesini,Syndiamesa,"","","","","",16.4
Protanypini,"",Current,Invertebrates,"",N,N,Protanypini,"",Protanypini,"",Protany_381,N,N,Protanypini,"",128430,Automated Exact Match,2007429,Tribe,Protanypini,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Protanypini,"","","","","","",16.4
Protanypus,"",Current,Invertebrates,"",N,N,Protanypus sp.,"",Protanypus,"",Prota_2382,N,N,Protanypus,"",128431,Automated Exact Match,2007430,Genus,Protanypus,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Protanypini,Protanypus,"","","","","",16.4
Protanypus,"Ferrington and others, 2008",Current,Invertebrates,"",N,N,"Protanypus sp. sensu Ferrington and others, 2008","",Protanypus,"",Prota_2382,N,N,Protanypus,"",128431,Automated Exact Match,2007431,Genus,Protanypus,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Diamesinae,Protanypini,Protanypus,"","","","","",16.4
Bryophaenocladius/Gymnometriocnemus,"",Current,Invertebrates,"",Y,N,Bryophaenocladius/Gymnometriocnemus sp.,"",Bryophaenocladius/Gymnometriocnemus,"",Orthoc_654,Y,N,Orthocladiinae,"",128457,Automated Exact Match,2007432,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Cardiocladius/Eukiefferiella,"",Current,Invertebrates,"",Y,N,Cardiocladius/Eukiefferiella sp.,"",Cardiocladius/Eukiefferiella,"",Orthoc_384,Y,N,Orthocladiinae,"",128457,Automated Exact Match,2007433,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Corynoneura/Thienemanniella,"",Current,Invertebrates,"",Y,N,Corynoneura/Thienemanniella sp.,"",Corynoneura/Thienemanniella,"",Orthoc_385,Y,N,Orthocladiinae,"",128457,Automated Exact Match,2007434,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Cricotopus/Orthocladius,"",Current,Invertebrates,"",Y,N,Cricotopus/Orthocladius sp.,"",Cricotopus/Orthocladius,"",Orthoc_386,Y,N,Orthocladiinae,"",128457,Automated Exact Match,2007435,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Cricotopus/Orthocladius,"Ferrington and others, 2008",Current,Invertebrates,"",Y,N,"Cricotopus/Orthocladius sp. sensu Ferrington and others, 2008","",Cricotopus/Orthocladius,"",Orthoc_386,Y,N,Orthocladiinae,"",128457,Automated Exact Match,2007436,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Orthocladius complex,"",Current,Invertebrates,"",Y,N,Orthocladius complex,"",Cricotopus/Orthocladius,"",Orthoc_386,Y,N,Orthocladiinae,"",128457,Automated Exact Match,2007437,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Orthocladius complex,"EcoAnalysts, Inc., oral commun., 2010",Current,Invertebrates,"",Y,N,"Orthocladius complex sensu EcoAnalysts, Inc., oral commun., 2010","",Cricotopus/Orthocladius,"",Orthoc_386,Y,N,Orthocladiinae,"",128457,Automated Exact Match,2007438,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Eukiefferiella/Tvetenia,"",Current,Invertebrates,"",Y,N,Eukiefferiella/Tvetenia sp.,"",Eukiefferiella/Tvetenia,"",Orthoc_387,Y,N,Orthocladiinae,"",128457,Automated Exact Match,2007439,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Eukiefferiella/Tvetenia,"Ferrington and others, 2008",Current,Invertebrates,"",Y,N,"Eukiefferiella/Tvetenia sp. sensu Ferrington and others, 2008","",Eukiefferiella/Tvetenia,"",Orthoc_387,Y,N,Orthocladiinae,"",128457,Automated Exact Match,2007440,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Corynoneurini,"",Retired,Invertebrates,"",N,N,Corynoneurini,"",Orthocladiinae,"",Orthoc_383,N,N,Orthocladiinae,"",128457,Automated Exact Match,2007441,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Orthocladiinae,"",Current,Invertebrates,"",N,N,Orthocladiinae,"",Orthocladiinae,"",Orthoc_383,N,N,Orthocladiinae,"",128457,Automated Exact Match,2007442,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Orthocladiinae,"Ferrington and others, 2008",Current,Invertebrates,"",N,N,"Orthocladiinae sensu Ferrington and others, 2008","",Orthocladiinae,"",Orthoc_383,N,N,Orthocladiinae,"",128457,Automated Exact Match,2007443,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Orthocladiinae,"Coffman, 1986",Current,Invertebrates,"",N,N,"Orthocladiinae sensu Coffman, 1986","",Orthocladiinae,"",Orthoc_383,N,N,Orthocladiinae,"",128457,Automated Exact Match,2007444,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Orthocladiinae CAZB,"",Deprecated,Invertebrates,"",Y,N,Orthocladiinae CAZB (sensu NWQL),"",Orthocladiinae,"",Orthoc_383,N,N,Orthocladiinae,"",128457,Automated Exact Match,2007445,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Orthocladiinae KS/MO,"",Deprecated,Invertebrates,"",Y,N,Orthocladiinae KS/MO (sensu NWQL),"",Orthocladiinae,"",Orthoc_383,N,N,Orthocladiinae,"",128457,Automated Exact Match,2007446,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Orthocladiinae cf. Heterotrissocladius,"",Current,Invertebrates,"",Y,N,Orthocladiinae cf. Heterotrissocladius,"",Orthocladiinae,"",Orthoc_383,N,N,Orthocladiinae,"",128457,Automated Exact Match,2007447,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Orthocladiinae genus A,"D. Goldhammer, written commun., 1996",Current,Invertebrates,"",Y,N,"Orthocladiinae genus A sensu D. Goldhammer, written commun., 1996","",Orthocladiinae,"",Orthoc_383,N,N,Orthocladiinae,"",128457,Automated Exact Match,2007448,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
"Orthocladiinae genus A (sensu Goldhammer, 1996)","",Current,Invertebrates,"",Y,N,"Orthocladiinae genus A (sensu Goldhammer, 1996)","",Orthocladiinae,"",Orthoc_383,N,N,Orthocladiinae,"",128457,Automated Exact Match,2007449,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Orthocladiinae genus B,"D. Goldhammer, written commun., 1996",Current,Invertebrates,"",Y,N,"Orthocladiinae genus B sensu D. Goldhammer, written commun., 1996","",Orthocladiinae,"",Orthoc_383,N,N,Orthocladiinae,"",128457,Automated Exact Match,2007450,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
"Orthocladiinae genus B (sensu Goldhammer, 1996)","",Current,Invertebrates,"",Y,N,"Orthocladiinae genus B (sensu Goldhammer, 1996)","",Orthocladiinae,"",Orthoc_383,N,N,Orthocladiinae,"",128457,Automated Exact Match,2007451,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
Orthocladiinae genus C,"D. Goldhammer, written commun., 1996",Current,Invertebrates,"",Y,N,"Orthocladiinae genus C sensu D. Goldhammer, written commun., 1996","",Orthocladiinae,"",Orthoc_383,N,N,Orthocladiinae,"",128457,Automated Exact Match,2007452,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
"Orthocladiinae genus C (sensu Goldhammer, 1996)","",Current,Invertebrates,"",Y,N,"Orthocladiinae genus C (sensu Goldhammer, 1996)","",Orthocladiinae,"",Orthoc_383,N,N,Orthocladiinae,"",128457,Automated Exact Match,2007453,Subfamily,Orthocladiinae,Arthropoda,Uniramia,"",Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,"","",Chironomidae,Orthocladiinae,"","","","","","","",16.4
